width,height,channels,size_in_bytes,image_path,person
299,299,3,29264,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Jason Momoa/Jason Momoa88.jpg,pins_Jason Momoa
299,299,3,20450,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Jason Momoa/Jason Momoa89.jpg,pins_Jason Momoa
299,299,3,34282,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Jason Momoa/Jason Momoa76.jpg,pins_Jason Momoa
299,299,3,26238,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Jason Momoa/Jason Momoa62.jpg,pins_Jason Momoa
299,299,3,27032,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Jason Momoa/Jason Momoa100.jpg,pins_Jason Momoa
299,299,3,30587,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Jason Momoa/Jason Momoa114.jpg,pins_Jason Momoa
299,299,3,25252,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Jason Momoa/Jason Momoa128.jpg,pins_Jason Momoa
299,299,3,33756,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Jason Momoa/Jason Momoa110.jpg,pins_Jason Momoa
299,299,3,23248,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Jason Momoa/Jason Momoa104.jpg,pins_Jason Momoa
299,299,3,31495,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Jason Momoa/Jason Momoa66.jpg,pins_Jason Momoa
299,299,3,24220,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Jason Momoa/Jason Momoa72.jpg,pins_Jason Momoa
299,299,3,24564,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Jason Momoa/Jason Momoa98.jpg,pins_Jason Momoa
299,299,3,18066,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Jason Momoa/Jason Momoa73.jpg,pins_Jason Momoa
299,299,3,14992,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Jason Momoa/Jason Momoa67.jpg,pins_Jason Momoa
299,299,3,18774,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Jason Momoa/Jason Momoa105.jpg,pins_Jason Momoa
299,299,3,26525,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Jason Momoa/Jason Momoa111.jpg,pins_Jason Momoa
299,299,3,23655,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Jason Momoa/Jason Momoa107.jpg,pins_Jason Momoa
299,299,3,28522,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Jason Momoa/Jason Momoa113.jpg,pins_Jason Momoa
299,299,3,34135,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Jason Momoa/Jason Momoa71.jpg,pins_Jason Momoa
299,301,3,23873,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Jason Momoa/Jason Momoa65.jpg,pins_Jason Momoa
299,299,3,25953,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Jason Momoa/Jason Momoa59.jpg,pins_Jason Momoa
299,297,3,37222,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Jason Momoa/Jason Momoa58.jpg,pins_Jason Momoa
299,299,3,18851,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Jason Momoa/Jason Momoa64.jpg,pins_Jason Momoa
299,299,3,22731,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Jason Momoa/Jason Momoa70.jpg,pins_Jason Momoa
299,299,3,39088,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Jason Momoa/Jason Momoa112.jpg,pins_Jason Momoa
299,299,3,32527,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Jason Momoa/Jason Momoa106.jpg,pins_Jason Momoa
299,299,3,31331,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Jason Momoa/Jason Momoa17.jpg,pins_Jason Momoa
299,299,3,19404,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Jason Momoa/Jason Momoa16.jpg,pins_Jason Momoa
299,299,3,25281,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Jason Momoa/Jason Momoa28.jpg,pins_Jason Momoa
299,299,3,32128,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Jason Momoa/Jason Momoa14.jpg,pins_Jason Momoa
299,299,3,19087,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Jason Momoa/Jason Momoa15.jpg,pins_Jason Momoa
299,299,3,15936,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Jason Momoa/Jason Momoa29.jpg,pins_Jason Momoa
299,299,3,34685,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Jason Momoa/Jason Momoa11.jpg,pins_Jason Momoa
299,299,3,38159,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Jason Momoa/Jason Momoa39.jpg,pins_Jason Momoa
299,299,3,27946,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Jason Momoa/Jason Momoa38.jpg,pins_Jason Momoa
299,301,3,22678,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Jason Momoa/Jason Momoa10.jpg,pins_Jason Momoa
299,299,3,20157,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Jason Momoa/Jason Momoa12.jpg,pins_Jason Momoa
299,299,3,19222,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Jason Momoa/Jason Momoa13.jpg,pins_Jason Momoa
299,299,3,19713,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Pedro Alonso/Pedro Alonso15_1996.jpg,pins_Pedro Alonso
299,299,3,25752,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Pedro Alonso/Pedro Alonso135_1970.jpg,pins_Pedro Alonso
299,299,3,15657,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Pedro Alonso/Pedro Alonso15_1997.jpg,pins_Pedro Alonso
299,296,3,14856,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Pedro Alonso/Pedro Alonso37_1978.jpg,pins_Pedro Alonso
299,299,3,27799,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Pedro Alonso/Pedro Alonso127_1941.jpg,pins_Pedro Alonso
299,299,3,20245,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Pedro Alonso/Pedro Alonso7_1995.jpg,pins_Pedro Alonso
299,299,3,17463,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Pedro Alonso/Pedro Alonso112_1955.jpg,pins_Pedro Alonso
299,299,3,17260,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Pedro Alonso/Pedro Alonso38_1973.jpg,pins_Pedro Alonso
299,299,3,18301,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Pedro Alonso/Pedro Alonso173_1990.jpg,pins_Pedro Alonso
299,299,3,28084,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Pedro Alonso/Pedro Alonso10_1949.jpg,pins_Pedro Alonso
299,299,3,18808,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Pedro Alonso/Pedro Alonso9_1948.jpg,pins_Pedro Alonso
299,299,3,16099,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Pedro Alonso/Pedro Alonso113_1987.jpg,pins_Pedro Alonso
299,299,3,22358,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Pedro Alonso/Pedro Alonso102_1932.jpg,pins_Pedro Alonso
299,299,3,22643,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Pedro Alonso/Pedro Alonso105_1980.jpg,pins_Pedro Alonso
299,299,3,18249,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Pedro Alonso/Pedro Alonso11_1966.jpg,pins_Pedro Alonso
299,299,3,15212,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Pedro Alonso/Pedro Alonso121_1991.jpg,pins_Pedro Alonso
299,299,3,21521,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Pedro Alonso/Pedro Alonso33_2000.jpg,pins_Pedro Alonso
299,299,3,15182,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Pedro Alonso/Pedro Alonso96_1982.jpg,pins_Pedro Alonso
299,299,3,23974,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Pedro Alonso/Pedro Alonso64_1946.jpg,pins_Pedro Alonso
299,299,3,17124,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Pedro Alonso/Pedro Alonso50_1993.jpg,pins_Pedro Alonso
299,299,3,15978,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Pedro Alonso/Pedro Alonso169_1952.jpg,pins_Pedro Alonso
299,299,3,16388,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Pedro Alonso/Pedro Alonso85_1958.jpg,pins_Pedro Alonso
299,299,3,23968,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Pedro Alonso/Pedro Alonso4_1999.jpg,pins_Pedro Alonso
299,299,3,28060,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Pedro Alonso/Pedro Alonso160_2005.jpg,pins_Pedro Alonso
299,299,3,22815,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Pedro Alonso/Pedro Alonso31_1940.jpg,pins_Pedro Alonso
299,299,3,19321,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Pedro Alonso/Pedro Alonso54_1971.jpg,pins_Pedro Alonso
299,299,3,22797,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Pedro Alonso/Pedro Alonso80_1979.jpg,pins_Pedro Alonso
299,299,3,22398,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Pedro Alonso/Pedro Alonso70_1939.jpg,pins_Pedro Alonso
299,299,3,18009,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Pedro Alonso/Pedro Alonso126_1935.jpg,pins_Pedro Alonso
299,299,3,23175,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Pedro Alonso/Pedro Alonso109_1947.jpg,pins_Pedro Alonso
299,299,3,23774,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Pedro Alonso/Pedro Alonso152_1977.jpg,pins_Pedro Alonso
299,299,3,24734,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Pedro Alonso/Pedro Alonso88_2001.jpg,pins_Pedro Alonso
299,299,3,21191,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Pedro Alonso/Pedro Alonso111_1974.jpg,pins_Pedro Alonso
299,299,3,14798,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Pedro Alonso/Pedro Alonso166_1963.jpg,pins_Pedro Alonso
299,299,3,21087,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Pedro Alonso/Pedro Alonso120_1981.jpg,pins_Pedro Alonso
299,299,3,24507,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Pedro Alonso/Pedro Alonso71_2007.jpg,pins_Pedro Alonso
299,299,3,26945,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Pedro Alonso/Pedro Alonso124_1945.jpg,pins_Pedro Alonso
299,296,3,27989,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Pedro Alonso/Pedro Alonso110_1984.jpg,pins_Pedro Alonso
299,299,3,17418,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Pedro Alonso/Pedro Alonso103_1962.jpg,pins_Pedro Alonso
299,299,3,17235,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Pedro Alonso/Pedro Alonso106_1983.jpg,pins_Pedro Alonso
299,297,3,17901,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Pedro Alonso/Pedro Alonso19_1972.jpg,pins_Pedro Alonso
299,296,3,21168,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Pedro Alonso/Pedro Alonso72_1976.jpg,pins_Pedro Alonso
299,299,3,14522,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Pedro Alonso/Pedro Alonso29_1985.jpg,pins_Pedro Alonso
299,299,3,15546,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Pedro Alonso/Pedro Alonso58_1936.jpg,pins_Pedro Alonso
299,299,3,16286,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Pedro Alonso/Pedro Alonso3_1934.jpg,pins_Pedro Alonso
299,300,3,28475,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Pedro Alonso/Pedro Alonso65_1964.jpg,pins_Pedro Alonso
299,299,3,13199,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Pedro Alonso/Pedro Alonso174_1975.jpg,pins_Pedro Alonso
299,299,3,14590,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Pedro Alonso/Pedro Alonso66_1937.jpg,pins_Pedro Alonso
299,299,3,15349,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Pedro Alonso/Pedro Alonso16_1994.jpg,pins_Pedro Alonso
299,299,3,14078,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Pedro Alonso/Pedro Alonso25_2008.jpg,pins_Pedro Alonso
299,299,3,17900,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Pedro Alonso/Pedro Alonso97_1998.jpg,pins_Pedro Alonso
299,299,3,17364,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Pedro Alonso/Pedro Alonso60_1954.jpg,pins_Pedro Alonso
299,299,3,17705,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Pedro Alonso/Pedro Alonso195_1992.jpg,pins_Pedro Alonso
299,299,3,18501,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Pedro Alonso/Pedro Alonso125_1969.jpg,pins_Pedro Alonso
299,299,3,14344,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Pedro Alonso/Pedro Alonso76_1953.jpg,pins_Pedro Alonso
299,299,3,19364,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Pedro Alonso/Pedro Alonso86_1960.jpg,pins_Pedro Alonso
299,299,3,13866,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Pedro Alonso/Pedro Alonso13_1938.jpg,pins_Pedro Alonso
299,299,3,22020,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Pedro Alonso/Pedro Alonso56_1989.jpg,pins_Pedro Alonso
299,299,3,20321,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Pedro Alonso/Pedro Alonso86_1961.jpg,pins_Pedro Alonso
299,299,3,20055,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Pedro Alonso/Pedro Alonso115_2003.jpg,pins_Pedro Alonso
299,299,3,17598,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Pedro Alonso/Pedro Alonso118_1988.jpg,pins_Pedro Alonso
299,299,3,16613,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Pedro Alonso/Pedro Alonso175_2006.jpg,pins_Pedro Alonso
299,299,3,17766,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Pedro Alonso/Pedro Alonso158_1933.jpg,pins_Pedro Alonso
299,299,3,15738,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Pedro Alonso/Pedro Alonso2_1956.jpg,pins_Pedro Alonso
299,299,3,15523,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Pedro Alonso/Pedro Alonso122_1951.jpg,pins_Pedro Alonso
299,299,3,15214,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Pedro Alonso/Pedro Alonso143_1942.jpg,pins_Pedro Alonso
299,300,3,24170,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Pedro Alonso/Pedro Alonso100_1968.jpg,pins_Pedro Alonso
299,299,3,16055,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Pedro Alonso/Pedro Alonso14_1967.jpg,pins_Pedro Alonso
299,299,3,18607,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Pedro Alonso/Pedro Alonso143_1943.jpg,pins_Pedro Alonso
299,299,3,21750,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Pedro Alonso/Pedro Alonso6_1965.jpg,pins_Pedro Alonso
299,299,3,19346,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Pedro Alonso/Pedro Alonso116_1944.jpg,pins_Pedro Alonso
299,301,3,26606,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Pedro Alonso/Pedro Alonso177_1957.jpg,pins_Pedro Alonso
299,299,3,16288,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Pedro Alonso/Pedro Alonso86_1959.jpg,pins_Pedro Alonso
299,299,3,17950,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Pedro Alonso/Pedro Alonso141_2002.jpg,pins_Pedro Alonso
299,299,3,21417,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Pedro Alonso/Pedro Alonso81_2004.jpg,pins_Pedro Alonso
299,299,3,17773,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Pedro Alonso/Pedro Alonso128_1950.jpg,pins_Pedro Alonso
299,299,3,15798,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Pedro Alonso/Pedro Alonso185_1986.jpg,pins_Pedro Alonso
299,299,3,24466,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_jason isaacs/jason isaacs77_2013.jpg,pins_jason isaacs
299,299,3,14291,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_jason isaacs/jason isaacs14_2053.jpg,pins_jason isaacs
299,299,3,19558,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_jason isaacs/jason isaacs4_2130.jpg,pins_jason isaacs
299,299,3,22523,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_jason isaacs/jason isaacs44_2115.jpg,pins_jason isaacs
299,299,3,23367,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_jason isaacs/jason isaacs135_2133.jpg,pins_jason isaacs
299,299,3,28392,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_jason isaacs/jason isaacs41_2080.jpg,pins_jason isaacs
299,299,3,14525,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_jason isaacs/jason isaacs36_2056.jpg,pins_jason isaacs
299,299,3,18233,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_jason isaacs/jason isaacs71_2088.jpg,pins_jason isaacs
299,299,3,24707,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_jason isaacs/jason isaacs132_2034.jpg,pins_jason isaacs
299,299,3,19665,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_jason isaacs/jason isaacs2_2022.jpg,pins_jason isaacs
299,299,3,26574,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_jason isaacs/jason isaacs143_2044.jpg,pins_jason isaacs
299,299,3,18534,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_jason isaacs/jason isaacs56_2084.jpg,pins_jason isaacs
299,299,3,18568,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_jason isaacs/jason isaacs81_2021.jpg,pins_jason isaacs
299,299,3,15693,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_jason isaacs/jason isaacs81_2020.jpg,pins_jason isaacs
299,299,3,25208,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_jason isaacs/jason isaacs57_2052.jpg,pins_jason isaacs
299,299,3,17149,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_jason isaacs/jason isaacs131_2099.jpg,pins_jason isaacs
299,299,3,15115,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_jason isaacs/jason isaacs184_2120.jpg,pins_jason isaacs
299,299,3,16859,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_jason isaacs/jason isaacs45_2066.jpg,pins_jason isaacs
299,299,3,17987,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_jason isaacs/jason isaacs33_2067.jpg,pins_jason isaacs
299,299,3,30570,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_jason isaacs/jason isaacs91_2047.jpg,pins_jason isaacs
299,299,3,14759,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_jason isaacs/jason isaacs39_2110.jpg,pins_jason isaacs
299,299,3,13890,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_jason isaacs/jason isaacs85_2012.jpg,pins_jason isaacs
299,299,3,27295,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_jason isaacs/jason isaacs157_2014.jpg,pins_jason isaacs
